Diffuse_solar_radiation,Date (GMT+1)
616.0,2015-08-01T12:00:00
608.0,2015-08-01T13:00:00
599.0,2015-08-01T14:00:00
529.0,2015-08-01T15:00:00
409.0,2015-08-01T16:00:00
274.0,2015-08-01T17:00:00
154.0,2015-08-01T18:00:00
59.0,2015-08-01T19:00:00
4.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
4.0,2015-08-01T05:00:00
62.0,2015-08-01T06:00:00
181.0,2015-08-01T07:00:00
330.0,2015-08-01T08:00:00
497.0,2015-08-01T09:00:00
630.0,2015-08-01T10:00:00
714.0,2015-08-01T11:00:00
750.0,2015-08-01T12:00:00
720.0,2015-08-01T13:00:00
698.0,2015-08-01T14:00:00
599.0,2015-08-01T15:00:00
464.0,2015-08-01T16:00:00
317.0,2015-08-01T17:00:00
186.0,2015-08-01T18:00:00
59.0,2015-08-01T19:00:00
3.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
4.0,2015-08-01T05:00:00
52.0,2015-08-01T06:00:00
151.0,2015-08-01T07:00:00
270.0,2015-08-01T08:00:00
417.0,2015-08-01T09:00:00
561.0,2015-08-01T10:00:00
571.0,2015-08-01T11:00:00
625.0,2015-08-01T12:00:00
623.0,2015-08-01T13:00:00
619.0,2015-08-01T14:00:00
480.0,2015-08-01T15:00:00
339.0,2015-08-01T16:00:00
199.0,2015-08-01T17:00:00
101.0,2015-08-01T18:00:00
30.0,2015-08-01T19:00:00
2.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
3.0,2015-08-01T05:00:00
36.0,2015-08-01T06:00:00
120.0,2015-08-01T07:00:00
232.0,2015-08-01T08:00:00
309.0,2015-08-01T09:00:00
391.0,2015-08-01T10:00:00
428.0,2015-08-01T11:00:00
445.0,2015-08-01T12:00:00
448.0,2015-08-01T13:00:00
420.0,2015-08-01T14:00:00
369.0,2015-08-01T15:00:00
277.0,2015-08-01T16:00:00
183.0,2015-08-01T17:00:00
111.0,2015-08-01T18:00:00
35.0,2015-08-01T19:00:00
2.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
1.0,2015-08-01T05:00:00
24.0,2015-08-01T06:00:00
62.0,2015-08-01T07:00:00
122.0,2015-08-01T08:00:00
176.0,2015-08-01T09:00:00
252.0,2015-08-01T10:00:00
294.0,2015-08-01T11:00:00
315.0,2015-08-01T12:00:00
300.0,2015-08-01T13:00:00
314.0,2015-08-01T14:00:00
269.0,2015-08-01T15:00:00
212.0,2015-08-01T16:00:00
125.0,2015-08-01T17:00:00
67.0,2015-08-01T18:00:00
20.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
1.0,2015-08-01T05:00:00
19.0,2015-08-01T06:00:00
57.0,2015-08-01T07:00:00
110.0,2015-08-01T08:00:00
155.0,2015-08-01T09:00:00
189.0,2015-08-01T10:00:00
239.0,2015-08-01T11:00:00
267.0,2015-08-01T12:00:00
279.0,2015-08-01T13:00:00
270.0,2015-08-01T14:00:00
225.0,2015-08-01T15:00:00
174.0,2015-08-01T16:00:00
107.0,2015-08-01T17:00:00
51.0,2015-08-01T18:00:00
16.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
1.0,2015-08-01T05:00:00
21.0,2015-08-01T06:00:00
65.0,2015-08-01T07:00:00
135.0,2015-08-01T08:00:00
221.0,2015-08-01T09:00:00
275.0,2015-08-01T10:00:00
310.0,2015-08-01T11:00:00
316.0,2015-08-01T12:00:00
311.0,2015-08-01T13:00:00
290.0,2015-08-01T14:00:00
254.0,2015-08-01T15:00:00
166.0,2015-08-01T16:00:00
141.0,2015-08-01T17:00:00
71.0,2015-08-01T18:00:00
21.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
1.0,2015-08-01T05:00:00
25.0,2015-08-01T06:00:00
73.0,2015-08-01T07:00:00
151.0,2015-08-01T08:00:00
240.0,2015-08-01T09:00:00
319.0,2015-08-01T10:00:00
375.0,2015-08-01T11:00:00
389.0,2015-08-01T12:00:00
389.0,2015-08-01T13:00:00
369.0,2015-08-01T14:00:00
324.0,2015-08-01T15:00:00
245.0,2015-08-01T16:00:00
177.0,2015-08-01T17:00:00
95.0,2015-08-01T18:00:00
28.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
1.0,2015-08-01T05:00:00
34.0,2015-08-01T06:00:00
122.0,2015-08-01T07:00:00
228.0,2015-08-01T08:00:00
360.0,2015-08-01T09:00:00
474.0,2015-08-01T10:00:00
549.0,2015-08-01T11:00:00
554.0,2015-08-01T12:00:00
551.0,2015-08-01T13:00:00
509.0,2015-08-01T14:00:00
445.0,2015-08-01T15:00:00
352.0,2015-08-01T16:00:00
246.0,2015-08-01T17:00:00
121.0,2015-08-01T18:00:00
36.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
1.0,2015-08-01T05:00:00
40.0,2015-08-01T06:00:00
156.0,2015-08-01T07:00:00
295.0,2015-08-01T08:00:00
445.0,2015-08-01T09:00:00
598.0,2015-08-01T10:00:00
694.0,2015-08-01T11:00:00
732.0,2015-08-01T12:00:00
675.0,2015-08-01T13:00:00
625.0,2015-08-01T14:00:00
539.0,2015-08-01T15:00:00
413.0,2015-08-01T16:00:00
301.0,2015-08-01T17:00:00
151.0,2015-08-01T18:00:00
42.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
1.0,2015-08-01T05:00:00
44.0,2015-08-01T06:00:00
172.0,2015-08-01T07:00:00
337.0,2015-08-01T08:00:00
481.0,2015-08-01T09:00:00
612.0,2015-08-01T10:00:00
696.0,2015-08-01T11:00:00
708.0,2015-08-01T12:00:00
690.0,2015-08-01T13:00:00
659.0,2015-08-01T14:00:00
568.0,2015-08-01T15:00:00
443.0,2015-08-01T16:00:00
301.0,2015-08-01T17:00:00
164.0,2015-08-01T18:00:00
43.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
41.0,2015-08-01T06:00:00
165.0,2015-08-01T07:00:00
305.0,2015-08-01T08:00:00
462.0,2015-08-01T09:00:00
589.0,2015-08-01T10:00:00
690.0,2015-08-01T11:00:00
700.0,2015-08-01T12:00:00
658.0,2015-08-01T13:00:00
540.0,2015-08-01T14:00:00
469.0,2015-08-01T15:00:00
310.0,2015-08-01T16:00:00
210.0,2015-08-01T17:00:00
118.0,2015-08-01T18:00:00
27.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
19.0,2015-08-01T06:00:00
82.0,2015-08-01T07:00:00
176.0,2015-08-01T08:00:00
274.0,2015-08-01T09:00:00
366.0,2015-08-01T10:00:00
429.0,2015-08-01T11:00:00
507.0,2015-08-01T12:00:00
556.0,2015-08-01T13:00:00
516.0,2015-08-01T14:00:00
414.0,2015-08-01T15:00:00
291.0,2015-08-01T16:00:00
177.0,2015-08-01T17:00:00
84.0,2015-08-01T18:00:00
20.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
14.0,2015-08-01T06:00:00
61.0,2015-08-01T07:00:00
128.0,2015-08-01T08:00:00
220.0,2015-08-01T09:00:00
328.0,2015-08-01T10:00:00
422.0,2015-08-01T11:00:00
484.0,2015-08-01T12:00:00
501.0,2015-08-01T13:00:00
465.0,2015-08-01T14:00:00
431.0,2015-08-01T15:00:00
328.0,2015-08-01T16:00:00
233.0,2015-08-01T17:00:00
124.0,2015-08-01T18:00:00
28.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
28.0,2015-08-01T06:00:00
129.0,2015-08-01T07:00:00
265.0,2015-08-01T08:00:00
421.0,2015-08-01T09:00:00
540.0,2015-08-01T10:00:00
649.0,2015-08-01T11:00:00
685.0,2015-08-01T12:00:00
705.0,2015-08-01T13:00:00
652.0,2015-08-01T14:00:00
559.0,2015-08-01T15:00:00
425.0,2015-08-01T16:00:00
295.0,2015-08-01T17:00:00
137.0,2015-08-01T18:00:00
27.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
26.0,2015-08-01T06:00:00
106.0,2015-08-01T07:00:00
207.0,2015-08-01T08:00:00
326.0,2015-08-01T09:00:00
404.0,2015-08-01T10:00:00
481.0,2015-08-01T11:00:00
510.0,2015-08-01T12:00:00
494.0,2015-08-01T13:00:00
454.0,2015-08-01T14:00:00
372.0,2015-08-01T15:00:00
280.0,2015-08-01T16:00:00
175.0,2015-08-01T17:00:00
81.0,2015-08-01T18:00:00
15.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
15.0,2015-08-01T06:00:00
68.0,2015-08-01T07:00:00
137.0,2015-08-01T08:00:00
231.0,2015-08-01T09:00:00
317.0,2015-08-01T10:00:00
372.0,2015-08-01T11:00:00
429.0,2015-08-01T12:00:00
423.0,2015-08-01T13:00:00
409.0,2015-08-01T14:00:00
373.0,2015-08-01T15:00:00
301.0,2015-08-01T16:00:00
220.0,2015-08-01T17:00:00
106.0,2015-08-01T18:00:00
21.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
25.0,2015-08-01T06:00:00
127.0,2015-08-01T07:00:00
262.0,2015-08-01T08:00:00
400.0,2015-08-01T09:00:00
509.0,2015-08-01T10:00:00
646.0,2015-08-01T11:00:00
668.0,2015-08-01T12:00:00
675.0,2015-08-01T13:00:00
652.0,2015-08-01T14:00:00
551.0,2015-08-01T15:00:00
425.0,2015-08-01T16:00:00
291.0,2015-08-01T17:00:00
134.0,2015-08-01T18:00:00
24.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
22.0,2015-08-01T06:00:00
124.0,2015-08-01T07:00:00
251.0,2015-08-01T08:00:00
374.0,2015-08-01T09:00:00
492.0,2015-08-01T10:00:00
587.0,2015-08-01T11:00:00
633.0,2015-08-01T12:00:00
623.0,2015-08-01T13:00:00
594.0,2015-08-01T14:00:00
508.0,2015-08-01T15:00:00
386.0,2015-08-01T16:00:00
259.0,2015-08-01T17:00:00
121.0,2015-08-01T18:00:00
18.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-08-01T01:00:00
0.0,2015-08-01T02:00:00
0.0,2015-08-01T03:00:00
0.0,2015-08-01T04:00:00
0.0,2015-08-01T05:00:00
20.0,2015-08-01T06:00:00
110.0,2015-08-01T07:00:00
228.0,2015-08-01T08:00:00
367.0,2015-08-01T09:00:00
484.0,2015-08-01T10:00:00
549.0,2015-08-01T11:00:00
629.0,2015-08-01T12:00:00
672.0,2015-08-01T13:00:00
609.0,2015-08-01T14:00:00
519.0,2015-08-01T15:00:00
402.0,2015-08-01T16:00:00
256.0,2015-08-01T17:00:00
110.0,2015-08-01T18:00:00
16.0,2015-08-01T19:00:00
0.0,2015-08-01T20:00:00
0.0,2015-08-01T21:00:00
0.0,2015-08-01T22:00:00
0.0,2015-08-01T23:00:00
0.0,2015-08-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
16.0,2015-09-01T06:00:00
100.0,2015-09-01T07:00:00
214.0,2015-09-01T08:00:00
313.0,2015-09-01T09:00:00
407.0,2015-09-01T10:00:00
452.0,2015-09-01T11:00:00
457.0,2015-09-01T12:00:00
386.0,2015-09-01T13:00:00
364.0,2015-09-01T14:00:00
258.0,2015-09-01T15:00:00
173.0,2015-09-01T16:00:00
109.0,2015-09-01T17:00:00
47.0,2015-09-01T18:00:00
9.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
17.0,2015-09-01T06:00:00
97.0,2015-09-01T07:00:00
206.0,2015-09-01T08:00:00
310.0,2015-09-01T09:00:00
408.0,2015-09-01T10:00:00
512.0,2015-09-01T11:00:00
507.0,2015-09-01T12:00:00
510.0,2015-09-01T13:00:00
417.0,2015-09-01T14:00:00
353.0,2015-09-01T15:00:00
283.0,2015-09-01T16:00:00
190.0,2015-09-01T17:00:00
91.0,2015-09-01T18:00:00
15.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
12.0,2015-09-01T06:00:00
77.0,2015-09-01T07:00:00
162.0,2015-09-01T08:00:00
292.0,2015-09-01T09:00:00
347.0,2015-09-01T10:00:00
382.0,2015-09-01T11:00:00
369.0,2015-09-01T12:00:00
359.0,2015-09-01T13:00:00
325.0,2015-09-01T14:00:00
282.0,2015-09-01T15:00:00
214.0,2015-09-01T16:00:00
129.0,2015-09-01T17:00:00
70.0,2015-09-01T18:00:00
11.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
14.0,2015-09-01T06:00:00
79.0,2015-09-01T07:00:00
199.0,2015-09-01T08:00:00
302.0,2015-09-01T09:00:00
409.0,2015-09-01T10:00:00
409.0,2015-09-01T11:00:00
447.0,2015-09-01T12:00:00
435.0,2015-09-01T13:00:00
433.0,2015-09-01T14:00:00
342.0,2015-09-01T15:00:00
289.0,2015-09-01T16:00:00
180.0,2015-09-01T17:00:00
77.0,2015-09-01T18:00:00
10.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
13.0,2015-09-01T06:00:00
68.0,2015-09-01T07:00:00
167.0,2015-09-01T08:00:00
255.0,2015-09-01T09:00:00
334.0,2015-09-01T10:00:00
366.0,2015-09-01T11:00:00
366.0,2015-09-01T12:00:00
395.0,2015-09-01T13:00:00
369.0,2015-09-01T14:00:00
316.0,2015-09-01T15:00:00
226.0,2015-09-01T16:00:00
124.0,2015-09-01T17:00:00
52.0,2015-09-01T18:00:00
8.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
9.0,2015-09-01T06:00:00
61.0,2015-09-01T07:00:00
142.0,2015-09-01T08:00:00
221.0,2015-09-01T09:00:00
269.0,2015-09-01T10:00:00
300.0,2015-09-01T11:00:00
341.0,2015-09-01T12:00:00
363.0,2015-09-01T13:00:00
336.0,2015-09-01T14:00:00
327.0,2015-09-01T15:00:00
261.0,2015-09-01T16:00:00
144.0,2015-09-01T17:00:00
64.0,2015-09-01T18:00:00
8.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
10.0,2015-09-01T06:00:00
67.0,2015-09-01T07:00:00
174.0,2015-09-01T08:00:00
263.0,2015-09-01T09:00:00
361.0,2015-09-01T10:00:00
422.0,2015-09-01T11:00:00
452.0,2015-09-01T12:00:00
471.0,2015-09-01T13:00:00
438.0,2015-09-01T14:00:00
369.0,2015-09-01T15:00:00
292.0,2015-09-01T16:00:00
181.0,2015-09-01T17:00:00
77.0,2015-09-01T18:00:00
9.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
12.0,2015-09-01T06:00:00
89.0,2015-09-01T07:00:00
222.0,2015-09-01T08:00:00
335.0,2015-09-01T09:00:00
492.0,2015-09-01T10:00:00
538.0,2015-09-01T11:00:00
538.0,2015-09-01T12:00:00
544.0,2015-09-01T13:00:00
490.0,2015-09-01T14:00:00
416.0,2015-09-01T15:00:00
314.0,2015-09-01T16:00:00
205.0,2015-09-01T17:00:00
82.0,2015-09-01T18:00:00
8.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
12.0,2015-09-01T06:00:00
98.0,2015-09-01T07:00:00
243.0,2015-09-01T08:00:00
399.0,2015-09-01T09:00:00
479.0,2015-09-01T10:00:00
503.0,2015-09-01T11:00:00
517.0,2015-09-01T12:00:00
530.0,2015-09-01T13:00:00
492.0,2015-09-01T14:00:00
426.0,2015-09-01T15:00:00
332.0,2015-09-01T16:00:00
207.0,2015-09-01T17:00:00
89.0,2015-09-01T18:00:00
8.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
13.0,2015-09-01T06:00:00
97.0,2015-09-01T07:00:00
220.0,2015-09-01T08:00:00
338.0,2015-09-01T09:00:00
435.0,2015-09-01T10:00:00
508.0,2015-09-01T11:00:00
557.0,2015-09-01T12:00:00
524.0,2015-09-01T13:00:00
485.0,2015-09-01T14:00:00
383.0,2015-09-01T15:00:00
295.0,2015-09-01T16:00:00
184.0,2015-09-01T17:00:00
73.0,2015-09-01T18:00:00
6.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
7.0,2015-09-01T06:00:00
62.0,2015-09-01T07:00:00
155.0,2015-09-01T08:00:00
256.0,2015-09-01T09:00:00
362.0,2015-09-01T10:00:00
442.0,2015-09-01T11:00:00
448.0,2015-09-01T12:00:00
463.0,2015-09-01T13:00:00
406.0,2015-09-01T14:00:00
353.0,2015-09-01T15:00:00
287.0,2015-09-01T16:00:00
162.0,2015-09-01T17:00:00
68.0,2015-09-01T18:00:00
4.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
7.0,2015-09-01T06:00:00
65.0,2015-09-01T07:00:00
145.0,2015-09-01T08:00:00
248.0,2015-09-01T09:00:00
412.0,2015-09-01T10:00:00
535.0,2015-09-01T11:00:00
589.0,2015-09-01T12:00:00
597.0,2015-09-01T13:00:00
544.0,2015-09-01T14:00:00
442.0,2015-09-01T15:00:00
305.0,2015-09-01T16:00:00
163.0,2015-09-01T17:00:00
55.0,2015-09-01T18:00:00
3.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
7.0,2015-09-01T06:00:00
60.0,2015-09-01T07:00:00
147.0,2015-09-01T08:00:00
257.0,2015-09-01T09:00:00
324.0,2015-09-01T10:00:00
379.0,2015-09-01T11:00:00
423.0,2015-09-01T12:00:00
430.0,2015-09-01T13:00:00
351.0,2015-09-01T14:00:00
306.0,2015-09-01T15:00:00
208.0,2015-09-01T16:00:00
116.0,2015-09-01T17:00:00
35.0,2015-09-01T18:00:00
2.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
9.0,2015-09-01T06:00:00
52.0,2015-09-01T07:00:00
117.0,2015-09-01T08:00:00
179.0,2015-09-01T09:00:00
224.0,2015-09-01T10:00:00
228.0,2015-09-01T11:00:00
214.0,2015-09-01T12:00:00
188.0,2015-09-01T13:00:00
184.0,2015-09-01T14:00:00
198.0,2015-09-01T15:00:00
180.0,2015-09-01T16:00:00
121.0,2015-09-01T17:00:00
47.0,2015-09-01T18:00:00
3.0,2015-09-01T19:00:00
0.0,2015-09-01T20:00:00
0.0,2015-09-01T21:00:00
0.0,2015-09-01T22:00:00
0.0,2015-09-01T23:00:00
0.0,2015-09-02T00:00:00
0.0,2015-09-01T01:00:00
0.0,2015-09-01T02:00:00
0.0,2015-09-01T03:00:00
0.0,2015-09-01T04:00:00
0.0,2015-09-01T05:00:00
7.0,2015-09-01T06:00:00
62.0,2015-09-01T07:00:00
159.0,2015-09-01T08:00:00
265.0,2015-09-01T09:00:00
344.0,2015-09-01T10:00:00
387.0,2015-09-01T11:00:00
380.0,2015-09-01T12:00:00
361.0,2015-09-01T13:00:00
302.0,2015-09-01T14:00:00
250.0,2015-09-01T15:00:00
194.0,2015-09-01T16:00:00
108.0,2015-09-01T17:00:00
